benchmark_population,run_id,method,formulation,metric,target,direction,queries_required,status,no_extrapolation
secondary_g3_common,secondary_g3_common__r02_f01,g3_random,g3,balanced_accuracy,0.8,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,g3_random,g3,balanced_accuracy,0.85,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,g3_random,g3,balanced_accuracy,0.9,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,g3_random,g3,q20_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,g3_random,g3,q20_error,0.25,at_most,22.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,g3_random,g3,q20_error,0.2,at_most,,not reached,True
secondary_g3_common,secondary_g3_common__r02_f01,g3_random,g3,q30_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,g3_random,g3,q30_error,0.25,at_most,21.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,g3_random,g3,q30_error,0.2,at_most,22.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,g3_straddle,g3,balanced_accuracy,0.8,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,g3_straddle,g3,balanced_accuracy,0.85,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,g3_straddle,g3,balanced_accuracy,0.9,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,g3_straddle,g3,q20_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,g3_straddle,g3,q20_error,0.25,at_most,14.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,g3_straddle,g3,q20_error,0.2,at_most,,not reached,True
secondary_g3_common,secondary_g3_common__r02_f01,g3_straddle,g3,q30_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,g3_straddle,g3,q30_error,0.25,at_most,70.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,g3_straddle,g3,q30_error,0.2,at_most,70.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_random,max_depth,balanced_accuracy,0.8,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_random,max_depth,balanced_accuracy,0.85,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_random,max_depth,balanced_accuracy,0.9,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_random,max_depth,q20_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_random,max_depth,q20_error,0.25,at_most,14.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_random,max_depth,q20_error,0.2,at_most,,not reached,True
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_random,max_depth,q30_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_random,max_depth,q30_error,0.25,at_most,14.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_random,max_depth,q30_error,0.2,at_most,14.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_straddle,max_depth,balanced_accuracy,0.8,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_straddle,max_depth,balanced_accuracy,0.85,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_straddle,max_depth,balanced_accuracy,0.9,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_straddle,max_depth,q20_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_straddle,max_depth,q20_error,0.25,at_most,18.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_straddle,max_depth,q20_error,0.2,at_most,,not reached,True
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_straddle,max_depth,q30_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_straddle,max_depth,q30_error,0.25,at_most,14.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_straddle,max_depth,q30_error,0.2,at_most,18.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,binary_g3_common_margin,binary,balanced_accuracy,0.8,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,binary_g3_common_margin,binary,balanced_accuracy,0.85,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,binary_g3_common_margin,binary,balanced_accuracy,0.9,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,binary_g3_common_margin,binary,q20_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,binary_g3_common_margin,binary,q20_error,0.25,at_most,13.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,binary_g3_common_margin,binary,q20_error,0.2,at_most,13.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,binary_g3_common_margin,binary,q30_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,binary_g3_common_margin,binary,q30_error,0.25,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,binary_g3_common_margin,binary,q30_error,0.2,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,binary_g3_common_random,binary,balanced_accuracy,0.8,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,binary_g3_common_random,binary,balanced_accuracy,0.85,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,binary_g3_common_random,binary,balanced_accuracy,0.9,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,binary_g3_common_random,binary,q20_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,binary_g3_common_random,binary,q20_error,0.25,at_most,13.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,binary_g3_common_random,binary,q20_error,0.2,at_most,14.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,binary_g3_common_random,binary,q30_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,binary_g3_common_random,binary,q30_error,0.25,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,binary_g3_common_random,binary,q30_error,0.2,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,g3_random,g3,balanced_accuracy,0.8,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,g3_random,g3,balanced_accuracy,0.85,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,g3_random,g3,balanced_accuracy,0.9,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,g3_random,g3,q20_error,0.3,at_most,15.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,g3_random,g3,q20_error,0.25,at_most,,not reached,True
secondary_g3_common,secondary_g3_common__r02_f02,g3_random,g3,q20_error,0.2,at_most,,not reached,True
secondary_g3_common,secondary_g3_common__r02_f02,g3_random,g3,q30_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,g3_random,g3,q30_error,0.25,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,g3_random,g3,q30_error,0.2,at_most,15.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,g3_straddle,g3,balanced_accuracy,0.8,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,g3_straddle,g3,balanced_accuracy,0.85,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,g3_straddle,g3,balanced_accuracy,0.9,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,g3_straddle,g3,q20_error,0.3,at_most,15.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,g3_straddle,g3,q20_error,0.25,at_most,,not reached,True
secondary_g3_common,secondary_g3_common__r02_f02,g3_straddle,g3,q20_error,0.2,at_most,,not reached,True
secondary_g3_common,secondary_g3_common__r02_f02,g3_straddle,g3,q30_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,g3_straddle,g3,q30_error,0.25,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,g3_straddle,g3,q30_error,0.2,at_most,15.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_random,max_depth,balanced_accuracy,0.8,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_random,max_depth,balanced_accuracy,0.85,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_random,max_depth,balanced_accuracy,0.9,at_least,13.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_random,max_depth,q20_error,0.3,at_most,22.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_random,max_depth,q20_error,0.25,at_most,26.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_random,max_depth,q20_error,0.2,at_most,,not reached,True
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_random,max_depth,q30_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_random,max_depth,q30_error,0.25,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_random,max_depth,q30_error,0.2,at_most,22.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_straddle,max_depth,balanced_accuracy,0.8,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_straddle,max_depth,balanced_accuracy,0.85,at_least,12.0,reached,True
